Movie_id,short_language,language
74558,,
286940,lv,Latviešu
139820,lv,Latviešu
67740,,
82028,fr,Français
354857,fr,Français
65707,fr,Français
82094,en,English
367492,no,Norsk
100275,ru,Pусский
73800,es,Español
365222,hi,हिन्दी
41188,en,English
118408,ru,Pусский
60604,en,English
44850,ja,日本語
67327,ja,日本語
23529,,
54769,en,English
20221,es,Español
114922,,
182219,en,English
81666,en,English
290365,en,English
46258,no,Norsk
225244,lv,Latviešu
253395,de,Deutsch
82153,ru,Pусский
77585,fr,Français
180363,en,English
203547,ru,Pусский
248543,en,English
56992,en,English
36301,ru,Pусский
60498,pl,Polski
50934,lv,Latviešu
126219,en,English
202172,en,English
278771,en,English
353609,lv,Latviešu
208431,en,English
331354,en,English
9321,,
183176,en,English
228204,en,English
257614,en,English
340881,en,English
382951,en,English
216529,en,English
107587,en,English
59944,en,English
363185,en,English
150025,en,English
74831,,
148184,en,English
30909,en,English
114354,en,English
112631,en,English
234815,en,English
240628,it,Italiano
258450,en,English
312101,en,English
186066,,
82265,en,English
157153,en,English
43953,en,English
128177,en,English
249368,en,English
119616,en,English
197790,en,English
81524,en,English
185248,,
280901,,
20205,en,English
203351,,
197624,,
24198,en,English
180935,en,English
179398,,
237200,,
273598,en,English
354100,en,English
143983,fr,Français
373441,en,English
217172,en,English
100528,fr,Français
279634,fr,Français
334894,en,English
52236,lv,Latviešu
303398,en,English
295508,en,English
71064,en,English
362291,en,English
205211,en,English
318484,en,English
166225,en,English
71920,pt,Português
354547,en,English
41901,en,English
345426,en,English
101783,en,English
86576,en,English
46428,en,English
257087,en,English
217605,fr,Français
49098,da,Dansk
104548,da,Dansk
313108,fr,Français
382155,de,Deutsch
74919,la,Latin
139635,en,English
44528,fr,Français
127329,de,Deutsch
85580,it,Italiano
9939,ru,Pусский
379873,sv,svenska
137269,en,English
44239,it,Italiano
20534,de,Deutsch
21665,es,Español
166027,,
117341,it,Italiano
211105,en,English
115153,it,Italiano
72051,es,Español
361866,fr,Français
159069,it,Italiano
127531,sc,
196852,it,Italiano
135199,fr,Français
117099,ar,العربية
336735,ku,
277229,tr,Türkçe
232817,fr,Français
66702,fr,Français
103212,sv,svenska
158780,no,Norsk
184395,ar,العربية
195557,de,Deutsch
195562,en,English
195535,fr,Français
195561,de,Deutsch
195653,fr,Français
195713,fr,Français
163111,fr,Français
195732,fr,Français
196044,de,Deutsch
202020,en,English
156529,,
184522,en,English
161898,en,English
303982,en,English
228184,en,English
153695,en,English
300602,en,English
258585,en,English
41093,fr,Français
53871,sr,Srpski
283424,en,English
57296,,
324317,en,English
23729,en,English
258749,pt,Português
373878,en,English
371645,en,English
347064,sv,svenska
347847,ja,日本語
354110,en,English
20132,de,Deutsch
97341,tr,Türkçe
22429,en,English
20390,cs,Český
58725,fr,Français
39217,hu,Magyar
83903,en,English
15978,en,English
40017,en,English
276387,en,English
20296,en,English
161212,it,Italiano
181267,pl,Polski
272220,ru,Pусский
301687,en,English
107391,es,Español
49496,en,English
218150,ja,日本語
371442,en,English
220500,en,English
31364,en,English
129882,,
202253,en,English
114006,fr,Français
69346,en,English
21555,en,English
58302,,
97361,en,English
243416,vi,Tiếng Việt
237422,en,English
330430,ne,
140231,en,English
65719,en,English
20623,de,Deutsch
48318,pl,Polski
129820,pl,Polski
362812,ru,Pусский
170856,pt,Português
45886,es,Español
118635,da,Dansk
281122,no,Norsk
149094,sv,svenska
111988,en,English
249347,en,English
278269,,
44351,,
46857,,
36224,en,English
88860,,
219693,af,Afrikaans
86077,nl,Nederlands
64225,en,English
47239,fr,Français
111248,ar,العربية
201639,fr,Français
44066,ro,Română
177564,en,English
87394,es,Español
217247,it,Italiano
27598,en,English
245324,en,English
78547,en,English
73094,,
175380,it,Italiano
129933,it,Italiano
94807,,
71117,en,English
4747,hu,Magyar
178907,en,English
202662,en,English
20907,en,English
74903,en,English
80080,,
31450,en,English
265845,en,English
27671,es,Español
138093,en,English
69022,fr,Français
64404,vi,Tiếng Việt
149455,de,Deutsch
69917,fr,Français
126610,it,Italiano
84848,fr,Français
52701,de,Deutsch
10749,ru,Pусский
131398,it,Italiano
62759,it,Italiano
336970,,
155052,,
92988,,
45204,it,Italiano
10500,it,Italiano
101965,fr,Français
149727,fr,Français
162877,fr,Français
49446,fr,Français
19008,it,Italiano
292533,fr,Français
108949,en,English
11869,it,Italiano
128714,it,Italiano
383725,fr,Français
45677,it,Italiano
8846,en,English
69019,en,English
94790,,
84023,fr,Français
101917,en,English
108639,en,English
80990,it,Italiano
56487,en,English
66541,it,Italiano
65504,ja,日本語
85904,,
152653,,
185153,fr,Français
70503,,
121740,en,English
46212,,
160960,en,English
33297,en,English
76547,,
83185,mi,
182991,en,English
161361,en,English
376951,en,English
312399,sv,svenska
40123,en,English
47510,ka,ქართული
62297,ru,Pусский
11445,,
372946,ka,ქართული
41472,ru,Pусский
180879,uk,Український
343825,ru,Pусский
67263,ru,Pусский
26368,ru,Pусский
145191,ru,Pусский
158968,fr,Français
100086,xx,No Language
35451,fr,Français
271667,fr,Français
123406,en,English
125795,en,English
49695,en,English
79860,en,English
350765,en,English
254313,en,English
7274,en,English
169108,en,English
225760,en,English
114645,en,English
36895,el,ελληνικά
228216,es,Español
4979,en,English
282553,it,Italiano
265793,de,Deutsch
105760,it,Italiano
67355,it,Italiano
44436,it,Italiano
103953,it,Italiano
211714,it,Italiano
246417,it,Italiano
243934,it,Italiano
64944,en,English
88302,en,English
180695,en,English
218728,en,English
70794,en,English
1837,en,English
98642,en,English
335201,it,Italiano
70457,en,English
89757,it,Italiano
35749,it,Italiano
302436,,
49941,en,English
189556,en,English
89560,en,English
136141,it,Italiano
47900,en,English
115239,es,Español
271124,es,Español
44673,zh,普通话
76760,es,Español
48449,he,עִבְרִית
282086,en,English
104374,en,English
382725,en,English
375732,en,English
378227,en,English
111974,fr,Français
68876,en,English
14489,it,Italiano
39241,en,English
49125,en,English
85265,fr,Français
269843,ru,Pусский
171213,en,English
104354,en,English
276702,it,Italiano
46632,es,Español
112044,en,English
39798,en,English
105254,en,English
44072,en,English
162396,es,Español
39510,en,English
275932,en,English
107852,en,English
28525,en,English
198450,en,English
16403,en,English
79048,en,English
106538,en,English
361980,de,Deutsch
163077,pl,Polski
143959,ru,Pусский
65120,,
293313,en,English
140278,fr,Français
353641,en,English
270936,en,English
293471,en,English
364387,ru,Pусский
52775,en,English
64504,en,English
61320,en,English
61313,en,English
69120,en,English
72654,en,English
74955,ca,Català
78563,ru,Pусский
33130,es,Español
57954,es,Español
84026,en,English
122356,en,English
148853,zh,普通话
73503,fr,Français
206157,fr,Français
16159,fr,Français
27496,fr,Français
185495,de,Deutsch
123897,it,Italiano
70748,fr,Français
214355,fr,Français
186738,it,Italiano
68173,fr,Français
37993,de,Deutsch
116146,en,English
44589,,
278778,en,English
352720,es,Español
316111,fi,suomi
260163,fr,Français
286367,,
178687,en,English
52416,en,English
51205,en,English
280045,en,English
205943,sv,svenska
169865,fi,suomi
216068,es,Español
308269,es,Español
74727,en,English
38440,fr,Français
316840,en,English
236007,sv,svenska
20182,ko,한국어/조선말
46432,it,Italiano
347807,it,Italiano
59362,it,Italiano
20494,it,Italiano
20145,,
20092,it,Italiano
253578,it,Italiano
92193,,
226092,it,Italiano
28389,it,Italiano
72661,fr,Français
41078,it,Italiano
73129,it,Italiano
61552,en,English
103539,it,Italiano
17582,zh,普通话
159245,it,Italiano
279598,en,English
42346,de,Deutsch
47723,it,Italiano
21751,it,Italiano
104172,it,Italiano
318851,it,Italiano
118727,en,English
150578,ko,한국어/조선말
291122,en,English
319179,fr,Français
121754,en,English
162458,en,English
242289,it,Italiano
49782,it,Italiano
150223,en,English
241593,it,Italiano
11946,en,English
260182,it,Italiano
96419,en,English
82342,da,Dansk
78282,eu,euskera
268669,es,Español
28527,ja,日本語
347317,hi,हिन्दी
41228,ja,日本語
16010,fr,Français
106669,en,English
85087,en,English
238436,it,Italiano
90034,de,Deutsch
192480,it,Italiano
172973,fr,Français
90319,en,English
72214,en,English
263112,en,English
114931,it,Italiano
49908,en,English
107019,ta,தமிழ்
329216,hu,Magyar
80324,en,English
365375,en,English
337104,en,English
30345,en,English
47149,en,English
49498,sv,svenska
89242,en,English
190410,de,Deutsch
200016,no,Norsk
47011,sv,svenska
93440,sv,svenska
97707,fr,Français
100250,sv,svenska
342686,sv,svenska
125727,sv,svenska
99495,sv,svenska
270024,sv,svenska
100017,sv,svenska
36296,pl,Polski
252476,sv,svenska
117565,en,English
141757,sv,svenska
273890,sv,svenska
70967,en,English
105033,no,Norsk
161535,sv,svenska
71630,sv,svenska
145909,sv,svenska
384262,sv,svenska
130802,sv,svenska
90616,de,Deutsch
89921,sv,svenska
369362,fi,suomi
366736,fr,Français
351981,sv,svenska
341007,sv,svenska
241927,sv,svenska
77958,,
20294,en,English
36204,en,English
20454,en,English
46383,en,English
59904,en,English
22448,ko,한국어/조선말
159434,de,Deutsch
15411,en,English
46409,sr,Srpski
19418,en,English
66537,fr,Français
14467,es,Español
15864,pl,Polski
19624,en,English
14071,iu,
20832,de,Deutsch
15974,de,Deutsch
23848,de,Deutsch
16383,es,Español
14546,en,English
25510,ja,日本語
372985,en,English
379388,es,Español
383255,fi,suomi
378505,,
14193,en,English
330381,en,English
15979,en,English
15464,en,English
55376,en,English
21822,en,English
36919,en,English
342163,en,English
106414,en,English
371462,en,English
75282,ar,العربية
123979,bm,Bamanankan
126563,en,English
2890,fr,Français
199283,it,Italiano
333164,en,English
149326,en,English
73775,it,Italiano
65216,en,English
65280,de,Deutsch
148411,en,English
6417,de,Deutsch
43925,fi,suomi
8444,fi,suomi
65771,,
13798,de,Deutsch
129518,en,English
95240,en,English
88395,en,English
69016,,
38668,es,Español
83299,en,English
44517,en,English
61699,en,English
182768,,
96497,en,English
10129,es,Español
76350,it,Italiano
40522,en,English
52538,en,English
353533,en,English
80276,en,English
83889,,
23381,,
56986,cs,Český
37172,fr,Français
94965,en,English
85813,fr,Français
48315,fr,Français
73578,fr,Français
224061,en,English
111836,fr,Français
262227,fr,Français
138667,fr,Français
80539,fr,Français
125835,en,English
148265,fr,Français
79210,de,Deutsch
40909,it,Italiano
80805,fr,Français
349135,en,English
67988,fr,Français
227871,it,Italiano
28188,fr,Français
196907,en,English
84904,fr,Français
104927,it,Italiano
61025,,
342672,,
19980,,
85708,,
18673,it,Italiano
187579,en,English
16008,en,English
20891,sv,svenska
117790,en,English
112346,en,English
199879,,
96594,en,English
52073,en,English
308671,en,English
97547,en,English
189420,en,English
284620,,
76099,en,English
209312,,
238456,,
24603,en,English
82409,,
20507,en,English
82279,hi,हिन्दी
267035,pa,ਪੰਜਾਬੀ
74661,ky,??????
138449,tr,Türkçe
50730,bg,български език
67509,ta,தமிழ்
78701,ro,Română
274202,tr,Türkçe
8144,te,తెలుగు
141010,gu,
77257,fr,Français
276537,fr,Français
28812,fr,Français
332721,de,Deutsch
4680,it,Italiano
77859,it,Italiano
256103,en,English
44425,,
44565,,
44978,en,English
34144,de,Deutsch
49028,el,ελληνικά
115905,en,English
354388,sv,svenska
112947,en,English
88377,en,English
79836,,
61540,en,English
73835,en,English
81521,en,English
61203,en,English
56901,,
53569,en,English
73582,en,English
61400,en,English
71481,en,English
215726,,
158519,el,ελληνικά
84240,el,ελληνικά
267522,en,English
78377,en,English
141679,de,Deutsch
259460,de,Deutsch
384894,de,Deutsch
362243,,
287322,en,English
96552,de,Deutsch
105833,de,Deutsch
347184,en,English
250919,en,English
31319,fr,Français
60616,,
123707,en,English
227481,fr,Français
105572,fr,Français
354023,fr,Français
308823,xx,No Language
135362,en,English
18508,it,Italiano
20934,zh,普通话
89722,en,English
19759,en,English
185354,en,English
64190,en,English
41039,en,English
64935,lv,Latviešu
2764,it,Italiano
286512,en,English
17302,en,English
326305,en,English
57983,en,English
48489,en,English
78539,en,English
296225,de,Deutsch
369366,de,Deutsch
64649,en,English
75179,de,Deutsch
72615,,
71496,it,Italiano
53472,,
3048,it,Italiano
78072,pl,Polski
201214,pl,Polski
45064,de,Deutsch
180555,en,English
382517,en,English
332880,fr,Français
376515,ja,日本語
380694,es,Español
370870,en,English
369364,fr,Français
50861,it,Italiano
238529,it,Italiano
16123,,
197788,,
14814,it,Italiano
108582,en,English
37311,en,English
193177,en,English
321377,en,English
288286,en,English
16803,en,English
347465,en,English
173421,en,English
48128,en,English
48122,en,English
16513,no,Norsk
43077,en,English
164045,en,English
177216,en,English
185640,fr,Français
228355,en,English
177358,,
209410,el,ελληνικά
186747,el,ελληνικά
46780,el,ελληνικά
65188,en,English
334495,en,English
292214,it,Italiano
78202,en,English
73123,fr,Français
107767,fr,Français
220154,fr,Français
119816,fr,Français
47231,en,English
9084,,
324408,ar,العربية
50294,,
81389,en,English
80608,en,English
199934,fr,Français
4443,en,English
37602,fr,Français
180970,cn,广州话 / 廣州話
30810,en,English
21282,en,English
18879,fr,Français
84030,it,Italiano
799,it,Italiano
54560,it,Italiano
53524,it,Italiano
70119,en,English
267415,ar,العربية
85690,fr,Français
21070,it,Italiano
38553,de,Deutsch
15201,en,English
71587,tl,
259387,ko,한국어/조선말
36292,en,English
86177,en,English
219166,en,English
115383,hu,Magyar
8651,en,English
361181,,
127286,en,English
51839,en,English
164288,en,English
85787,en,English
50179,en,English
88580,fr,Français
16423,es,Español
285935,en,English
70939,en,English
280840,it,Italiano
285803,it,Italiano
287859,de,Deutsch
248698,it,Italiano
264206,it,Italiano
256907,fr,Français
251626,en,English
259720,en,English
271200,en,English
274109,en,English
348537,en,English
298923,en,English
292830,en,English
325892,en,English
222890,id,Bahasa indonesia
14962,ja,日本語
26743,fr,Français
51306,en,English
295715,fr,Français
21026,en,English
50658,it,Italiano
96496,en,English
37600,,
253072,it,Italiano
24199,it,Italiano
49323,en,English
295782,ja,日本語
52088,en,English
9608,en,English
52371,en,English
33371,en,English
90503,hi,हिन्दी
45047,zh,普通话
252406,en,English
152948,en,English
76323,fr,Français
168712,en,English
50583,en,English
153541,en,English
12495,en,English
97138,en,English
29101,it,Italiano
71097,it,Italiano
191385,en,English
14482,it,Italiano
4134,it,Italiano
85277,it,Italiano
219808,en,English
15838,ja,日本語
53463,en,English
19812,en,English
135204,en,English
61863,en,English
49877,en,English
41121,en,English
105915,en,English
46333,en,English
24285,fi,suomi
27730,fr,Français
18265,en,English
56344,ru,Pусский
349008,fr,Français
111114,,
65885,,
48623,en,English
149832,fr,Français
123782,no,Norsk
161827,ko,한국어/조선말
193595,,
56245,en,English
88269,en,English
168179,de,Deutsch
251241,fr,Français
338309,sv,svenska
147698,en,English
106671,en,English
305638,en,English
88264,da,Dansk
60948,,
117046,fr,Français
49099,en,English
161359,es,Español
88051,en,English
95385,en,English
316603,it,Italiano
260352,en,English
102860,it,Italiano
88534,en,English
67941,en,English
169877,en,English
28642,en,English
85107,zh,普通话
254661,mn,
102873,en,English
324083,it,Italiano
348273,,
106134,it,Italiano
162472,en,English
111650,es,Español
147496,,
154211,en,English
30888,en,English
46863,en,English
126879,cn,广州话 / 廣州話
102858,ru,Pусский
220005,nl,Nederlands
149657,it,Italiano
42647,it,Italiano
45490,it,Italiano
297288,it,Italiano
297745,es,Español
24235,en,English
57394,es,Español
274110,es,Español
64304,en,English
43833,pl,Polski
193460,en,English
186775,fr,Français
5256,es,Español
64869,fr,Français
38659,es,Español
42789,,
162117,en,English
156007,it,Italiano
96935,it,Italiano
126958,it,Italiano
334312,en,English
186881,it,Italiano
49092,fr,Français
269390,ru,Pусский
124762,en,English
138191,,
158942,ja,日本語
158951,en,English
157033,pt,Português
118145,en,English
98025,hi,हिन्दी
57768,hi,हिन्दी
105593,en,English
257947,da,Dansk
254902,en,English
78071,it,Italiano
239536,en,English
237957,en,English
170923,pt,Português
354021,es,Español
51902,en,English
126313,en,English
297631,de,Deutsch
85834,de,Deutsch
96026,en,English
31957,xx,No Language
116318,en,English
128061,pl,Polski
211158,,
361131,en,English
105304,ja,日本語
257095,,
64437,xx,No Language
357959,en,English
45205,fr,Français
76784,fr,Français
317988,en,English
142406,ja,日本語
263627,it,Italiano
355211,it,Italiano
261562,it,Italiano
33407,,
361664,it,Italiano
96300,it,Italiano
362178,it,Italiano
382899,it,Italiano
296449,,
358859,pl,Polski
191703,it,Italiano
40993,de,Deutsch
260397,ja,日本語
361066,fr,Français
142916,es,Español
179837,pt,Português
104317,en,English
220949,en,English
278262,tl,
126208,es,Español
208947,qu,
149712,es,Español
48617,fr,Français
144886,,
270469,en,English
228442,es,Español
144156,sv,svenska
277819,tl,
247436,tl,
172673,es,Español
195804,it,Italiano
168478,en,English
322266,en,English
363844,en,English
302528,ru,Pусский
137200,en,English
262713,en,English
130993,en,English
256316,en,English
121998,en,English
281600,en,English
140008,it,Italiano
183128,fr,Français
80281,,
324269,fr,Français
36511,it,Italiano
381890,it,Italiano
347669,it,Italiano
302036,en,English
258210,en,English
159630,en,English
89337,en,English
69610,en,English
42911,en,English
163313,ja,日本語
347835,th,ภาษาไทย
187238,fr,Français
383809,en,English
135536,zh,普通话
101553,cn,广州话 / 廣州話
138273,tl,
137599,en,English
50268,en,English
37265,en,English
55580,ur,اردو
30301,en,English
257302,en,English
116614,fr,Français
21990,es,Español
10125,en,English
329010,fr,Français
324340,fr,Français
367596,fr,Français
27836,fr,Français
96161,fr,Français
297207,en,English
26329,sr,Srpski
367275,en,English
77829,en,English
39305,en,English
82737,,
132705,,
330697,en,English
364540,fr,Français
301365,nl,Nederlands
334026,en,English
346763,de,Deutsch
309024,ko,한국어/조선말
330770,en,English
277713,,
364433,en,English
308674,en,English
287940,en,English
20431,en,English
37941,en,English
341420,en,English
21463,en,English
20049,en,English
82124,en,English
53883,en,English
236808,,
70988,en,English
66536,en,English
66344,en,English
165432,tr,Türkçe
62241,en,English
72188,en,English
363846,en,English
181656,en,English
198993,en,English
284135,ko,한국어/조선말
160075,en,English
187662,en,English
385317,en,English
191824,en,English
60807,en,English
31626,en,English
31629,en,English
81060,en,English
23776,en,English
199160,,
34763,en,English
117058,en,English
19754,en,English
385232,en,English
35106,en,English
323315,en,English
128722,en,English
162611,en,English
144436,en,English
94702,cn,广州话 / 廣州話
85220,en,English
140554,sv,svenska
277796,de,Deutsch
263976,en,English
369245,fr,Français
301348,es,Español
287179,zh,普通话
163837,sl,Slovenščina
81843,sl,Slovenščina
371647,sl,Slovenščina
159281,sv,svenska
268271,en,English
150029,,
103850,fi,suomi
34052,en,English
338065,vi,Tiếng Việt
333352,de,Deutsch
367524,en,English
64407,xx,No Language
63224,de,Deutsch
98302,zh,普通话
359025,gl,Galego
347752,en,English
323665,en,English
382581,en,English
332706,en,English
150201,fr,Français
347764,it,Italiano
291871,hi,हिन्दी
383140,en,English
23704,en,English
79550,en,English
336652,en,English
22812,en,English
97400,en,English
320588,es,Español
131907,en,English
214775,el,ελληνικά
104338,en,English
348346,it,Italiano
382913,fr,Français
78088,en,English
85793,fr,Français
216016,el,ελληνικά
38531,en,English
365447,fr,Français
174187,ja,日本語
101858,,
92927,it,Italiano
186268,,
37754,en,English
262536,en,English
41383,en,English
224339,sv,svenska
73983,en,English
95552,en,English
65270,en,English
166904,en,English
34462,en,English
257004,de,Deutsch
177622,en,English
2989,en,English
181565,ru,Pусский
206289,en,English
46043,en,English
333385,,
212270,en,English
3938,en,English
93212,en,English
99368,en,English
41568,sv,svenska
311585,so,Somali
136585,sv,svenska
207680,en,English
346494,en,English
337085,fr,Français
332704,de,Deutsch
336850,,
65874,fr,Français
80881,ru,Pусский
230235,en,English
42606,es,Español
388237,en,English
320048,en,English
88665,en,English
23628,en,English
113752,hi,हिन्दी
301224,de,Deutsch
180021,sv,svenska
369834,fi,suomi
75745,en,English
41988,fr,Français
347689,fr,Français
339984,fr,Français
54566,fr,Français
55495,ja,日本語
379925,ja,日本語
347881,ja,日本語
359549,fr,Français
292010,en,English
54008,sv,svenska
299309,en,English
278717,en,English
209266,,
67852,nl,Nederlands
326649,en,English
5728,cn,广州话 / 廣州話
12422,th,ภาษาไทย
130544,,
63065,it,Italiano
291189,en,English
375012,en,English
312849,en,English
273912,,
287719,en,English
63004,,
213595,en,English
52488,en,English
98487,en,English
43093,en,English
376311,en,English
315664,es,Español
49834,en,English
24258,en,English
47683,en,English
258800,en,English
163018,de,Deutsch
377799,fr,Français
163791,es,Español
64674,en,English
374021,it,Italiano
379508,en,English
301494,sv,svenska
47247,en,English
48125,en,English
167021,en,English
38404,en,English
71921,it,Italiano
143839,hi,हिन्दी
365805,tr,Türkçe
72278,fr,Français
83907,de,Deutsch
110468,,
329815,ja,日本語
12781,nl,Nederlands
63317,de,Deutsch
272160,pt,Português
226693,en,English
370902,en,English
47845,en,English
224951,de,Deutsch
242546,en,English
300403,ja,日本語
228109,en,English
302688,ja,日本語
327528,en,English
367108,en,English
326119,fr,Français
203124,,
167410,,
357706,en,English
210302,en,English
208091,en,English
136366,en,English
384205,ar,العربية
110898,en,English
314029,de,Deutsch
38706,he,עִבְרִית
18188,en,English
46776,en,English
195029,en,English
58559,en,English
378137,,
387054,en,English
124993,en,English
42291,en,English
31184,en,English
359440,en,English
297806,he,עִבְרִית
186759,en,English
356326,en,English
153397,,
40208,en,English
342521,de,Deutsch
132540,en,English
337758,en,English
334922,en,English
375742,en,English
336011,en,English
290825,en,English
239103,en,English
157005,en,English
72750,en,English
48613,en,English
333663,ru,Pусский
250852,en,English
201729,pl,Polski
154786,en,English
82151,,
278660,en,English
75577,en,English
97399,en,English
123680,de,Deutsch
34158,en,English
214170,en,English
341745,en,English
276157,,
122544,en,English
296360,en,English
257044,en,English
165344,en,English
44256,en,English
186991,en,English
254952,fr,Français
259014,en,English
347848,,
239367,,
60410,en,English
33419,,
76746,en,English
36818,fr,Français
242631,en,English
134238,fr,Français
207178,de,Deutsch
85231,de,Deutsch
75510,en,English
122325,ru,Pусский
249969,en,English
66060,en,English
372691,en,English
178447,en,English
86497,en,English
376716,en,English
383535,fr,Français
90110,,
297784,,
365002,cs,Český
68048,de,Deutsch
261899,pl,Polski
261112,en,English
16017,en,English
145547,en,English
295627,en,English
202831,de,Deutsch
50942,en,English
271664,en,English
75027,en,English
379291,en,English
338913,de,Deutsch
304869,en,English
251220,de,Deutsch
229353,it,Italiano
302802,en,English
204506,,
387893,fr,Français
109261,pl,Polski
287717,en,English
45103,,
27923,en,English
74705,ru,Pусский
334629,ru,Pусский
246415,pt,Português
255548,es,Español
125531,es,Español
163042,de,Deutsch
177714,en,English
131027,fr,Français
83234,tr,Türkçe
78476,,
239804,fr,Français
292081,ja,日本語
267579,ja,日本語
5252,ja,日本語
67089,ja,日本語
182950,de,Deutsch
356325,it,Italiano
114242,en,English
304878,en,English
76105,en,English
357096,en,English
116500,,
45960,en,English
121848,en,English
81670,it,Italiano
64239,de,Deutsch
12607,es,Español
187422,en,English
64307,de,Deutsch
66730,en,English
193459,de,Deutsch
373349,de,Deutsch
344170,fr,Français
110299,nl,Nederlands
59895,de,Deutsch
36799,en,English
175226,en,English
224162,da,Dansk
54241,de,Deutsch
85232,de,Deutsch
95037,de,Deutsch
118517,en,English
33486,de,Deutsch
33484,de,Deutsch
36704,tr,Türkçe
33482,,
36706,en,English
179103,,
296071,de,Deutsch
380808,de,Deutsch
295699,de,Deutsch
21571,de,Deutsch
161816,en,English
19083,en,English
72912,,
205055,en,English
369557,de,Deutsch
336775,fr,Français
340627,en,English
75733,fr,Français
82100,de,Deutsch
40211,en,English
362541,pl,Polski
123337,ru,Pусский
389882,de,Deutsch
58517,en,English
298869,de,Deutsch
25451,fr,Français
185289,fr,Français
184328,de,Deutsch
185273,,
187516,ko,한국어/조선말
156603,de,Deutsch
180819,de,Deutsch
252916,nl,Nederlands
115706,da,Dansk
192371,en,English
116160,de,Deutsch
107966,it,Italiano
174195,es,Español
116190,de,Deutsch
70313,de,Deutsch
144852,de,Deutsch
193435,yi,
178569,de,Deutsch
177234,he,עִבְרִית
230182,de,Deutsch
193450,de,Deutsch
358893,de,Deutsch
354220,de,Deutsch
347850,en,English
142023,de,Deutsch
351065,tr,Türkçe
331985,de,Deutsch
321645,en,English
298165,de,Deutsch
334362,de,Deutsch
203890,de,Deutsch
25803,hu,Magyar
276828,fr,Français
240636,es,Español
317213,en,English
195030,,
348396,de,Deutsch
335026,en,English
365909,en,English
369373,fa,فارسی
250686,sv,svenska
382523,da,Dansk
109907,sv,svenska
282346,es,Español
300455,en,English
365566,en,English
116312,en,English
352166,nl,Nederlands
144686,en,English
53202,en,English
142914,en,English
370755,en,English
290595,en,English
325133,en,English
133953,ru,Pусский
113660,,
224944,ru,Pусский
158928,de,Deutsch
86239,de,Deutsch
26829,de,Deutsch
70151,en,English
388910,de,Deutsch
29487,de,Deutsch
29490,de,Deutsch
29829,de,Deutsch
46196,ko,한국어/조선말
206099,fi,suomi
29390,en,English
29398,en,English
300769,en,English
365183,cn,广州话 / 廣州話
118534,zh,普通话
369168,en,English
355925,en,English
252674,en,English
327674,en,English
356300,en,English
101733,fr,Français
40043,de,Deutsch
90843,hu,Magyar
57173,it,Italiano
102909,en,English
332748,,
301608,en,English
131334,en,English
173327,en,English
68016,fr,Français
81030,it,Italiano
372226,en,English
166393,en,English
297393,fr,Français
290916,en,English
376570,en,English
121983,fr,Français
285869,en,English
32202,en,English
308063,en,English
277690,en,English
61908,,
42362,en,English
343112,en,English
374465,en,English
318553,en,English
237811,en,English
15803,en,English
130269,,
144651,en,English
113217,en,English
57656,en,English
18597,en,English
19499,en,English
15372,en,English
15429,en,English
24784,en,English
49381,ko,한국어/조선말
79483,ko,한국어/조선말
238177,en,English
204344,en,English
200558,ja,日本語
26768,ja,日本語
354924,en,English
254439,en,English
96186,en,English
52854,cn,广州话 / 廣州話
227077,zh,普通话
348390,de,Deutsch
235046,en,English
301056,cn,广州话 / 廣州話
67174,en,English
99374,es,Español
166660,,
255388,en,English
56078,en,English
51505,en,English
244852,ko,한국어/조선말
270909,en,English
117023,en,English
322746,ja,日本語
101320,en,English
67021,,
217324,pt,Português
377170,ja,日本語
130098,ru,Pусский
53421,ru,Pусский
364810,en,English
85613,es,Español
110282,es,Español
341366,es,Español
352372,es,Español
39857,,
339994,es,Español
194853,es,Español
178032,en,English
146904,en,English
146075,en,English
86234,en,English
135335,tr,Türkçe
19509,en,English
297421,tr,Türkçe
170194,tr,Türkçe
153161,tr,Türkçe
153165,tr,Türkçe
85540,tr,Türkçe
153169,tr,Türkçe
336121,,
80094,he,עִבְרִית
335578,en,English
342165,de,Deutsch
117483,ja,日本語
392418,en,English
197175,hu,Magyar
355230,,
332739,en,English
317954,,
107641,en,English
122270,en,English
3102,en,English
62729,en,English
193899,en,English
128671,en,English
191068,en,English
190883,,
191427,,
116857,en,English
125673,cs,Český
261684,en,English
126418,en,English
230284,en,English
184824,en,English
182899,en,English
183827,en,English
335498,en,English
255733,,
101715,en,English
112558,it,Italiano
356090,en,English
290188,en,English
87992,en,English
54440,de,Deutsch
340187,en,English
328594,en,English
298032,en,English
96767,ru,Pусский
169496,en,English
347097,,
47851,en,English
333356,en,English
324320,en,English
71336,,
23154,fr,Français
212156,en,English
100288,es,Español
168976,en,English
29009,en,English
23854,en,English
62132,en,English
75537,en,English
333123,en,English
39899,en,English
3941,ru,Pусский
297063,en,English
377985,en,English
1659,it,Italiano
1652,en,English
1655,cn,广州话 / 廣州話
38243,en,English
279090,zh,普通话
348025,it,Italiano
56948,ko,한국어/조선말
353326,,
361841,en,English
24450,en,English
318054,en,English
366901,en,English
161143,,
85693,en,English
118251,es,Español
385750,en,English
385738,fr,Français
305342,,
333092,en,English
58032,,
77786,en,English
102039,en,English
19459,de,Deutsch
9657,en,English
9252,pt,Português
9379,es,Español
36137,en,English
345874,en,English
165463,,
56429,,
239091,,
45232,,
7237,en,English
62880,,
